left_split,right_split,similarity,left_qid,right_qid,left_question,right_question
train_final,test,0.9670688223344833,139693,45359,Những loại hình doanh nghiệp nào được phép kinh doanh dịch vụ kiểm toán?,Những loại hình doanh nghiệp nào được kinh doanh dịch vụ kiểm toán?
train_final,test,0.9752282313315002,35700,30695,Thời hạn sở hữu nhà ở đối với người Việt Nam mua lại nhà của người nước ngoài là bao lâu?,Thời hạn sở hữu nhà ở đối với người Việt Nam mua lại nhà của người nước ngoài trong bao lâu?
train_final,test,0.9581419404426997,166559,93913,Các hành vi nào bị nghiêm cấm trong bảo vệ bí mật nhà nước?,Những hành vi nào bị nghiêm cấm trong bảo vệ bí mật nhà nước?
train_final,test,0.9808879161318762,132572,174871,Bên nhờ mang thai hộ vì mục đích nhân đạo có những quyền và nghĩa vụ nào?,Bên nhờ mang thai hộ vì mục đích nhân đạo có những quyền và nghĩa vụ gì?
train_final,test,0.9607972229023484,158120,68898,Thời gian làm việc để tính ngày nghỉ hằng năm được quy định như thế nào?,Thời gian làm việc để tính ngày nghỉ phép hằng năm được quy định như thế nào?
train_final,test,0.9555101738585448,138767,165872,Đề án điều chỉnh Quy hoạch phát triển điện lực quốc gia theo chu kỳ 5 năm bao gồm những nội dung nào?,Đề án điều chỉnh Quy hoạch phát triển điện lực quốc gia không theo chu kỳ bao gồm những nội dung nào?
train_final,test,0.9826709645026478,19497,119477,"Mức giảm giá tối đa đối với hàng hóa, dịch vụ được khuyến mại là bao nhiêu?","Mức giảm tối đa đối với hàng hóa, dịch vụ được khuyến mại là bao nhiêu?"
train_final,test,0.985269915799938,28883,70863,"Khi chấm dứt hoạt động bán hàng đa cấp, doanh nghiệp bán hàng đa cấp có trách nhiệm nào?","Khi chấm dứt hoạt động bán hàng đa cấp, doanh nghiệp bán hàng đa cấp có trách nhiệm gì?"
train_final,test,0.9610902246746332,139686,151247,Báo cáo đề xuất chủ trương đầu tư dự án nhóm C phải có những nội dung nào?,Báo cáo đề xuất chủ trương đầu tư dự án nhóm B phải có những nội dung nào?
train_final,test,0.9912215620396103,100198,92147,"Điều kiện để cấp Giấy phép cung cấp dịch vụ phát thanh, truyền hình trả tiền là gì?","Điều kiện cấp giấy phép cung cấp dịch vụ phát thanh, truyền hình trả tiền là gì?"
train_final,test,0.9605234540576062,169716,134034,"Các trường hợp không cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất","Không cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất trong những trường hợp nào?"
train_final,test,0.9671428464114388,156841,69178,Định dạng hóa đơn điện tử được quy định như thế nào?,Quy định về định dạng hóa đơn điện tử như thế nào?
train_final,test,0.9526460616427721,13288,169989,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức dịch vụ chi trả chi trả trợ cấp không đúng thời hạn cho đối tượng bảo trợ xã hội là bao lâu?,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức dịch vụ chi trả không chi trả trợ cấp cho đối tượng bảo trợ xã hội là bao lâu?
train_final,test,0.9640809324725631,34527,177934,Bảo hiểm xã hội thực hiện theo nguyên tắc thế nào?,Bảo hiểm xã hội được thực hiện theo nguyên tắc nào?
train_final,test,0.9504329570211376,163963,163964,Tiêu chuẩn về năng lực của người làm phiên dịch viên cấp II theo quy định của Bộ Lao động được xác định như thế nào?,Tiêu chuẩn về năng lực của người làm phiên dịch viên cấp cao theo quy định của Bộ Lao động được xác định như thế nào?
train_final,test,0.9690589869758325,48275,42667,"Việc tiếp nhận, xử lý hồ sơ đăng ký hộ kinh doanh trên hệ thống thông tin về đăng ký hộ kinh doanh được quy định ra sao?","Hệ thống thông tin về đăng ký hộ kinh doanh là gì? Việc tiếp nhận, xử lý hồ sơ đăng ký hộ kinh doanh trên hệ thống thông tin về đăng ký hộ kinh doanh được quy định ra sao?"
train_final,test,0.9646745749592565,171402,144581,Lao động nữ có được đi làm trước khi hết thời hạn nghỉ sinh con không?,Lao động nữ có thể đi làm trước khi hết thời hạn nghỉ sinh con không?
train_final,test,0.9587633279462703,70520,112897,Người phát ngôn và cung cấp thông tin cho báo chí của Bộ Giao thông vận tải là ai?,Người phát ngôn và cung cấp thông tin cho báo chí của Bộ Giao thông vận tải gồm những ai?
train_final,test,0.9642415170158063,67137,168157,Mức đóng và trách nhiệm đóng bảo hiểm y tế được quy định ra sao?,Mức đóng và trách nhiệm đóng bảo hiểm y tế ra sao?
train_final,test,0.9826389198501011,129623,139627,Khi nào thì đương nhiên được xóa án tích?,Khi nào được đương nhiên xóa án tích?
train_final,test,0.9915191658286631,105990,69446,"Diễn viên hạng 2 hoạt động trong lĩnh vực nghệ thuật biểu diễn và điện ảnh cần có tiêu chuẩn về trình độ đào tạo, bồi dưỡng như thế nào?","Diễn viên hạng 3 hoạt động trong lĩnh vực nghệ thuật biểu diễn và điện ảnh cần có tiêu chuẩn về trình độ đào tạo, bồi dưỡng như thế nào?"
train_final,test,0.9765260543287203,96622,93548,Trình tự cấp Giấy chứng nhận đăng ký hoạt động công nhận tổ chức đánh giá sự phù hợp được quy định thế nào?,Trình tự cấp lại Giấy chứng nhận đăng ký hoạt động công nhận tổ chức đánh giá sự phù hợp được quy định thế nào?
train_final,test,0.9702933664397327,23451,50335,Người lao động hưởng lương theo sản phẩm có được tạm ứng tiền lương hay không?,Người lao động hưởng lương theo sản phẩm thì có được tạm ứng tiền lương không?
train_final,test,0.9677891112079324,10415,109450,Phó Trưởng Ban Điều phối Diễn đàn Đô thị Việt Nam có nhiệm vụ và quyền hạn như thế nào?,Trưởng Ban điều phối Diễn đàn Đô thị Việt Nam có quyền hạn và nhiệm vụ như thế nào?
train_final,test,0.9662204178287099,13843,53797,Nộp hồ sơ nghiên cứu để thẩm định gửi Hội đồng đạo đức trong nghiên cứu y sinh học cấp cơ sở bao gồm những nội dung gì?,Nộp hồ sơ nghiên cứu để thẩm định gửi Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia bao gồm những nội dung gì?
train_final,test,0.9834293758188969,20936,58193,Di chúc hợp pháp cần đáp ứng những điều kiện gì?,Để di chúc hợp pháp cần đáp ứng những điều kiện gì?
train_final,test,0.9924898347978145,149363,64490,Chương trình môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ trung cấp có thời gian thực hiện bao lâu và gồm những nội dung gì?,Chương trình môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ trung cấp có thời gian thực hiện là bao lâu và bao gồm những nội dung gì?
train_final,test,0.9505251247025125,154657,106084,Để được xét nâng bậc lương trước thời hạn 12 tháng thì viên chức thuộc Cục Văn thư và Lưu trữ Nhà nước cần đạt được những danh hiệu gì?,Để được xét nâng bậc lương trước thời hạn 9 tháng thì công chức thuộc Cục Văn thư và Lưu trữ Nhà nước cần đạt được những danh hiệu gì?
train_final,test,0.9738803225558564,96282,96281,Doanh nghiệp kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài không mở sổ quản lý máy trò chơi điện tử có thưởng bị xử lý như thế nào?,Doanh nghiệp kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài có phải mở sổ quản lý máy trò chơi điện tử có thưởng không?
train_final,test,0.9732094790938298,55008,94469,Trung tâm Tần số vô tuyến điện khu vực 1 có được tham gia nghiên cứu xây dựng các văn bản quy định về quản lý tần số vô tuyến điện không?,Trung tâm Tần số vô tuyến điện khu vực 6 có quyền tham gia nghiên cứu xây dựng văn bản quy định về quản lý tần số vô tuyến điện không?
train_final,test,0.9742903081731418,87590,49620,Người sử dụng lao động không tổ chức khám sức khỏe định kỳ cho người lao động có bị xử phạt không?,Người sử dụng lao động không tổ chức khám sức khỏe cho người lao động có bị xử phạt không?
train_final,test,0.9519070206840616,155409,155408,"Quy trình báo cáo thống kê công tác giải quyết, xét xử các loại vụ án trong Tòa án quân sự như thế nào?","Lập báo cáo thống kê công tác giải quyết, xét xử các loại vụ án trong Tòa án quân sự như thế nào?"
train_final,test,0.971015335958994,6702,113928,"Hồ sơ đề nghị giải quyết chế độ trợ cấp tai nạn đối với học viên đào tạo sĩ quan dự bị từ 3 tháng trở lên chưa tham gia BHXH, BHYT gồm những gì?","Hồ sơ đề nghị giải quyết chế độ trợ cấp chết do tai nạn đối với học viên đào tạo sĩ quan dự bị từ 3 tháng trở lên chưa tham gia BHXH, BHYT gồm những gì?"
train_final,test,0.9702507517480224,103991,151387,Những trường hợp nào Tòa án phải chỉ định người đại diện?,Trường hợp nào Tòa án phải chỉ định người đại diện?
train_final,test,0.958381514267643,61396,61398,Kiểm sát viên VKSND tối cao khi không giữ chức vụ lãnh đạo và tiếp tục thực hiện nhiệm vụ của Kiểm sát viên thực hiện chế độ làm việc như thế nào?,Kiểm sát viên VKSND tối cao khi không giữ chức vụ lãnh đạo và tiếp tục thực hiện nhiệm vụ của Kiểm sát viên thực hiện chế độ báo cáo như thế nào?
train_final,test,0.956286708993202,34170,61505,Nhận lại người lao động hết thời hạn tạm hoãn thực hiện hợp đồng như thế nào?,Nhận lại người lao động khi hết thời hạn tạm hoãn thực hiện hợp đồng lao động như thế nào?
train_final,test,0.957876870055583,150875,117268,Điều kiện để khoản chiết khấu thương mại được khấu trừ thuế GTGT đầu vào quy định như thế nào?,Điều kiện để khoản chiết khấu thương mại được khấu trừ thuế GTGT đầu vào được quy định ra sao?
train_final,test,0.9832810947334214,68576,155621,Hồ sơ đăng ký thay đổi nội dung đăng ký hộ kinh doanh khi thay đổi chủ hộ kinh doanh gồm những thành phần nào?,Hồ sơ đăng ký thay đổi nội dung đăng ký hộ kinh khi thay đổi chủ hộ kinh doanh gồm những thành phần nào?
