qid,question,relevant_cids,num_relevant,question_norm
89779,Thông tư 24/2023/TT-BCA về đăng ký xe được chính thức áp dụng từ ngày nào?,[143],1,thông tư 24/2023/tt-bca về đăng ký xe được chính thức áp dụng từ ngày nào?
62503,Hồ sơ nhập học lớp 10 gồm có những giấy tờ gì?,[66970],1,hồ sơ nhập học lớp 10 gồm có những giấy tờ gì?
114880,Ký kết thỏa thuận quốc tế là gì?,[66169],1,ký kết thỏa thuận quốc tế là gì?
69961,Luật Hợp tác xã 2023 khi nào có hiệu lực?,[96250],1,luật hợp tác xã 2023 khi nào có hiệu lực?
160113,Tiêu chuẩn bổ nhiệm thừa phát lại là gì?,[8932],1,tiêu chuẩn bổ nhiệm thừa phát lại là gì?
130211,Thành lập Quỹ hỗ trợ việc làm ngoài nước,[172894],1,thành lập quỹ hỗ trợ việc làm ngoài nước
54917,Công nhân công an được hưởng bao nhiêu loại phụ cấp?,[28465],1,công nhân công an được hưởng bao nhiêu loại phụ cấp?
20562,Thuế giá trị gia tăng là gì?,[72282],1,thuế giá trị gia tăng là gì?
35082,Thông tư 24/2023/TT-BCA về biển số xe cơ giới được chính thức áp dụng từ ngày nào?,[143],1,thông tư 24/2023/tt-bca về biển số xe cơ giới được chính thức áp dụng từ ngày nào?
143993,Giấy ủy quyền là gì?,"[222704, 222705]",2,giấy ủy quyền là gì?
88253,Điều kiện để giáo viên trung học phổ thông kiêm nhiệm quản lý phòng thiết bị được áp dụng chế độ phụ cấp gồm những điều kiện nào?,"[63969, 160354]",2,điều kiện để giáo viên trung học phổ thông kiêm nhiệm quản lý phòng thiết bị được áp dụng chế độ phụ cấp gồm những điều kiện nào?
2363,Nhiệm vụ của Trung tâm Hành động bom mìn quốc gia Việt Nam là gì?,[3158],1,nhiệm vụ của trung tâm hành động bom mìn quốc gia việt nam là gì?
34382,Hóa đơn liên đỏ (Liên giao cho Khách hàng) có dùng làm bản chính để chứng thực được không?,[32175],1,hóa đơn liên đỏ (liên giao cho khách hàng) có dùng làm bản chính để chứng thực được không?
113051,Văn phòng công chứng sẽ có những nghĩa vụ gì?,[107314],1,văn phòng công chứng sẽ có những nghĩa vụ gì?
9866,Điều kiện để một tổ chức tôn giáo được công nhận là gì?,[2146],1,điều kiện để một tổ chức tôn giáo được công nhận là gì?
12538,Giấy phép hoạt động xây dựng là gì?,[75458],1,giấy phép hoạt động xây dựng là gì?
58706,Mức hưởng bảo hiểm xã hội một lần được tính như thế nào?,[69690],1,mức hưởng bảo hiểm xã hội một lần được tính như thế nào?
141837,Trung tâm phát triển quỹ đất là gì?,[24959],1,trung tâm phát triển quỹ đất là gì?
148647,Thân nhân của liệt sĩ được hưởng trợ cấp tuất hằng tháng gồm có những người nào?,[97053],1,thân nhân của liệt sĩ được hưởng trợ cấp tuất hằng tháng gồm có những người nào?
8382,Bảo hiểm y tế là gì?,[62015],1,bảo hiểm y tế là gì?
71886,Thuế giá trị gia tăng là gì?,[72282],1,thuế giá trị gia tăng là gì?
123102,Nhiệm vụ của Quỹ Nước sạch và Bảo vệ môi trường Việt Nam là gì?,[142057],1,nhiệm vụ của quỹ nước sạch và bảo vệ môi trường việt nam là gì?
7634,Giáo trình đào tạo của trường trung cấp nghề phải đảm bảo những yêu cầu nào?,[3345],1,giáo trình đào tạo của trường trung cấp nghề phải đảm bảo những yêu cầu nào?
96322,Chế độ mặc và tư trang của phạm nhân được quy định như thế nào?,[17766],1,chế độ mặc và tư trang của phạm nhân được quy định như thế nào?
128186,Hồ sơ điểm đen tai nạn giao thông đường bộ bao gồm những giấy tờ gì?,[34161],1,hồ sơ điểm đen tai nạn giao thông đường bộ bao gồm những giấy tờ gì?
28825,Trách nhiệm của cơ quan bảo hiểm xã hội được quy định như thế nào?,[81791],1,trách nhiệm của cơ quan bảo hiểm xã hội được quy định như thế nào?
157241,Giám sát của Mặt trận Tổ quốc Việt Nam theo hình thức nào?,[88916],1,giám sát của mặt trận tổ quốc việt nam theo hình thức nào?
138676,Cấp bậc quân hàm Thiếu tá quân nhân chuyên nghiệp có hệ số lương bao nhiêu?,[216746],1,cấp bậc quân hàm thiếu tá quân nhân chuyên nghiệp có hệ số lương bao nhiêu?
92605,Hòa giải tranh chấp đất đai có bắt buộc các bên tranh chấp phải có mặt hay không?,[118101],1,hòa giải tranh chấp đất đai có bắt buộc các bên tranh chấp phải có mặt hay không?
165015,"Hồ sơ, thủ tục xóa đăng ký thường trú được quy định như thế nào?",[51350],1,"hồ sơ, thủ tục xóa đăng ký thường trú được quy định như thế nào?"
159957,Giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm có thời hạn trong bao lâu?,[70306],1,giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm có thời hạn trong bao lâu?
131275,Hồ sơ đăng ký xe lần đầu gồm những gì?,[23068],1,hồ sơ đăng ký xe lần đầu gồm những gì?
129634,Nhiệm vụ của Hiệp hội Kính xây dựng Việt Nam là gì?,[96123],1,nhiệm vụ của hiệp hội kính xây dựng việt nam là gì?
5492,Thi hành án hình sự là gì?,[42951],1,thi hành án hình sự là gì?
112138,"Doanh nghiệp chế xuất nước ngoài có được tạm nhập khẩu, tái xuất hàng hóa vào Việt Nam hay không?","[5264, 151092, 151093]",3,"doanh nghiệp chế xuất nước ngoài có được tạm nhập khẩu, tái xuất hàng hóa vào việt nam hay không?"
60030,Mức chuẩn trợ giúp xã hội hiện nay là bao nhiêu?,[29895],1,mức chuẩn trợ giúp xã hội hiện nay là bao nhiêu?
79314,Luật Hợp tác xã 2023 có hiệu lực từ khi nào?,[96250],1,luật hợp tác xã 2023 có hiệu lực từ khi nào?
133263,Tổ chức hoạt động kỷ niệm ngày truyền thống đối với cơ quan nhà nước cấp bộ phải đảm bảo những nguyên tắc nào?,[13643],1,tổ chức hoạt động kỷ niệm ngày truyền thống đối với cơ quan nhà nước cấp bộ phải đảm bảo những nguyên tắc nào?
118267,Tiêu chuẩn bổ nhiệm thừa phát lại là gì?,[193912],1,tiêu chuẩn bổ nhiệm thừa phát lại là gì?
175060,Công chức là ai?,[31053],1,công chức là ai?
109127,Đối tượng nào không được đăng ký nghĩa vụ quân sự?,[61905],1,đối tượng nào không được đăng ký nghĩa vụ quân sự?
100073,Tổ chức tôn giáo là gì?,[72483],1,tổ chức tôn giáo là gì?
119925,Thông tư 33/2023/TT-BTC chính thức có hiệu lực từ khi nào?,[77166],1,thông tư 33/2023/tt-btc chính thức có hiệu lực từ khi nào?
114288,Thời hạn giải quyết chế độ dưỡng sức sau khi sinh là bao lâu?,[75091],1,thời hạn giải quyết chế độ dưỡng sức sau khi sinh là bao lâu?
143860,Xử phạt vi phạm hành chính đối với hành vi xâm phạm trái phép chỗ ở người khác,"[62074, 62075]",2,xử phạt vi phạm hành chính đối với hành vi xâm phạm trái phép chỗ ở người khác
5021,Diện tích sử dụng chung của đơn vị sự nghiệp công lập được quy định như thế nào?,"[67061, 21678]",2,diện tích sử dụng chung của đơn vị sự nghiệp công lập được quy định như thế nào?
46585,Chứng chỉ hành nghề xây dựng là gì?,[111627],1,chứng chỉ hành nghề xây dựng là gì?
161448,Cơ cấu tổ chức của Chi cục Đường thủy nội địa khu vực được quy định như thế nào?,[148063],1,cơ cấu tổ chức của chi cục đường thủy nội địa khu vực được quy định như thế nào?
116038,Điều kiện kết hôn được quy định như thế nào?,"[47569, 47566]",2,điều kiện kết hôn được quy định như thế nào?
95383,Phù hiệu của công chức thanh tra chuyên ngành thống kê được pháp luật quy định như thế nào?,[117861],1,phù hiệu của công chức thanh tra chuyên ngành thống kê được pháp luật quy định như thế nào?
37972,Tập đoàn Công nghiệp Cao su Việt Nam có tư cách pháp nhân và có được có tài khoản ngoại tệ tại Kho bạc Nhà nước không?,[104009],1,tập đoàn công nghiệp cao su việt nam có tư cách pháp nhân và có được có tài khoản ngoại tệ tại kho bạc nhà nước không?
39425,Nếu thực hiện nhiều hành vi vi phạm thì xử phạt vi phạm hành chính như thế nào?,[63070],1,nếu thực hiện nhiều hành vi vi phạm thì xử phạt vi phạm hành chính như thế nào?
11784,Ký kết thỏa thuận quốc tế là gì?,[66169],1,ký kết thỏa thuận quốc tế là gì?
104464,Quỹ bình ổn giá xăng dầu được thực hiện như thế nào?,[65891],1,quỹ bình ổn giá xăng dầu được thực hiện như thế nào?
11803,Mua ngoại tệ để chuyển hoặc mang ra nước ngoài được quy định ra sao?,[74635],1,mua ngoại tệ để chuyển hoặc mang ra nước ngoài được quy định ra sao?
142814,Căn cứ vào đâu để xét chọn doanh nghiệp được trao tặng Giải thưởng Doanh nghiệp tiêu biểu vì người lao động?,[204230],1,căn cứ vào đâu để xét chọn doanh nghiệp được trao tặng giải thưởng doanh nghiệp tiêu biểu vì người lao động?
705,Điều kiện để người lao động nước ngoài làm việc tại Việt Nam là gì?,[62212],1,điều kiện để người lao động nước ngoài làm việc tại việt nam là gì?
1872,Bao lâu sẽ được cấp tài khoản định danh điện tử đối với công dân Việt Nam?,[63515],1,bao lâu sẽ được cấp tài khoản định danh điện tử đối với công dân việt nam?
134421,Khi nào được hưởng lương hưu?,[102693],1,khi nào được hưởng lương hưu?
53334,Hình thức tuyển dụng công chức cấp xã thông qua thi tuyển áp dụng với chức danh nào?,[68388],1,hình thức tuyển dụng công chức cấp xã thông qua thi tuyển áp dụng với chức danh nào?
58384,Quấy rối tình dục tại nơi làm việc bao gồm những hành vi nào?,[126858],1,quấy rối tình dục tại nơi làm việc bao gồm những hành vi nào?
149197,"Các hành vi nào bị cấm trong lĩnh vực hóa đơn, chứng từ?",[85837],1,"các hành vi nào bị cấm trong lĩnh vực hóa đơn, chứng từ?"
158841,Chứng từ kế toán là gì?,[62889],1,chứng từ kế toán là gì?
32318,Thông tư 04/2023/TT-BTP được áp dụng từ ngày mấy?,[91617],1,thông tư 04/2023/tt-btp được áp dụng từ ngày mấy?
106819,Ban thanh tra nhân dân ở đơn vị sự nghiệp công lập có vai trò gì?,[22638],1,ban thanh tra nhân dân ở đơn vị sự nghiệp công lập có vai trò gì?
41351,Hồ sơ hiện vật dự kiến mua lập hồ sơ trình Hội đồng khoa học bao gồm những gì?,[15057],1,hồ sơ hiện vật dự kiến mua lập hồ sơ trình hội đồng khoa học bao gồm những gì?
13119,Nhiệm vụ của Hiệp hội Các nhà đầu tư Việt Nam sang Lào là gì?,[76106],1,nhiệm vụ của hiệp hội các nhà đầu tư việt nam sang lào là gì?
38110,Nghị định 70/2023/NĐ-CP khi nào được áp dụng?,[72824],1,nghị định 70/2023/nđ-cp khi nào được áp dụng?
25167,Hồ sơ đăng ký hoạt động bán hàng đa cấp tại địa phương bao gồm những giấy tờ gì?,[42393],1,hồ sơ đăng ký hoạt động bán hàng đa cấp tại địa phương bao gồm những giấy tờ gì?
39536,Sửa đổi quy định về hồ sơ đề nghị cấp lại giấy chứng nhận đủ điều kiện kinh doanh khai thác cảng biển?,[105757],1,sửa đổi quy định về hồ sơ đề nghị cấp lại giấy chứng nhận đủ điều kiện kinh doanh khai thác cảng biển?
